Pedigree,Range,Row,Rep,Grain Yield (BuA),Grain Yield (t/ha),PlantingDate,Management,Label,Data,Flight,Management,Pedigree,DTA,DTS,PHT,FHT,EHT
PHHB9/PHP60,11,229,3,89.78153082,5.632972777,4/6/2017,LP,98_LP,2.033096,98,LP,,,,,,
PHHB9/PHR03,11,239,3,89.63673086,5.623887899,4/6/2017,LP,98_LP,2.292075,98,LP,,,,,,
PHHB9/PHR55,11,213,3,102.3361821,6.420662723,4/6/2017,LP,98_LP,1.864479,98,LP,,,,,,
PHHB9/PHR63,11,195,3,77.26998759,4.847987472,4/6/2017,LP,98_LP,1.754548,98,LP,,,,,,
PHHB9/PHW30,10,211,3,86.36254494,5.418462574,4/6/2017,LP,98_LP,2.072922,98,LP,,,,,,
PHHB9/PHW53,10,233,3,85.17651282,5.344049868,4/6/2017,LP,98_LP,1.905912,98,LP,,,,,,
PHHB9/PHZ51,11,205,3,72.48742555,4.547925293,4/6/2017,LP,98_LP,1.712534,98,LP,,,,,,
PHHB9/Q381,9,247,3,67.42522016,4.230318042,4/6/2017,LP,98_LP,1.97521,98,LP,,,,,,
PHN11_OH43_0001/PHB47,9,195,3,85.99917453,5.395664393,4/6/2017,LP,98_LP,1.446451,98,LP,,,,,,
PHN11_PHG47_0251/PHB47,8,235,3,81.03493469,5.084203588,4/6/2017,LP,98_LP,1.636804,98,LP,,,,,,
PHN11_PHW65_0323/LH195,7,245,3,95.10022163,5.96667215,4/6/2017,LP,98_LP,1.86176,98,LP,,,,,,
PHP02/PHG47,8,209,3,99.24372588,6.226639277,4/6/2017,LP,98_LP,0.99074,98,LP,,,,,,
PHP38/LH123HT,11,197,3,74.62236931,4.681873555,4/6/2017,LP,98_LP,2.02396,98,LP,,,,,,
PHP38/LH185,11,215,3,100.7976918,6.324136478,4/6/2017,LP,98_LP,1.747978,98,LP,,,,,,
PHP38/LH210,9,213,3,125.2879239,7.860675334,4/6/2017,LP,98_LP,2.101903,98,LP,,,,,,
PHP38/PHJ65,9,239,3,98.36240633,6.171344508,4/6/2017,LP,98_LP,1.812951,98,LP,,,,,,
PHP38/PHM49,9,197,3,66.65410445,4.181937559,4/6/2017,LP,98_LP,1.622,98,LP,,,,,,
PHP38/PHM57,11,241,3,94.94013122,5.956627936,4/6/2017,LP,98_LP,2.03307,98,LP,,,,,,
PHP38/PHN47,11,217,3,80.10026155,5.025561367,4/6/2017,LP,98_LP,1.93644,98,LP,,,,,,
PHP38/PHN82,10,243,3,114.3579198,7.174917195,4/6/2017,LP,98_LP,1.88882,98,LP,,,,,,
PHP38/PHP60,10,203,3,80.18048455,5.030594629,4/6/2017,LP,98_LP,1.692004,98,LP,,,,,,
PHP38/PHR03,11,225,3,101.0341975,6.33897505,4/6/2017,LP,98_LP,1.863717,98,LP,,,,,,
PHP38/PHR55,9,225,3,100.7469904,6.320955423,4/6/2017,LP,98_LP,2.012986,98,LP,,,,,,
PHP38/PHR63,10,195,3,56.24740561,3.529012055,4/6/2017,LP,98_LP,1.414936,98,LP,,,,,,
PHP38/PHW30,11,227,3,83.93960143,5.266444952,4/6/2017,LP,98_LP,1.951552,98,LP,,,,,,
PHP38/PHW53,9,205,3,99.11953543,6.218847459,4/6/2017,LP,98_LP,1.783,98,LP,,,,,,
PHP38/Q381,10,239,3,65.95164759,4.137864794,4/6/2017,LP,98_LP,1.67754,98,LP,,,,,,
PHV63/LH123HT,11,203,3,97.53395143,6.119366514,4/6/2017,LP,98_LP,1.654211,98,LP,,,,,,
PHV63/NK787,9,217,3,135.0908575,8.475720068,4/6/2017,LP,98_LP,2.139865,98,LP,,,,,,
PHV63/PGM49,11,223,3,91.85593506,5.763122737,4/6/2017,LP,98_LP,1.975851,98,LP,,,,,,
PHV63/PH210,11,231,3,115.5243796,7.248101914,4/6/2017,LP,98_LP,1.943933,98,LP,,,,,,
PHV63/PHJ65,10,221,3,120.5323572,7.562306867,4/6/2017,LP,98_LP,2.131373,98,LP,,,,,,
PHV63/PHM57,9,201,3,97.15696482,6.09571404,4/6/2017,LP,98_LP,1.867,98,LP,,,,,,
PHV63/PHN47,12,195,3,104.9355955,6.58375222,4/6/2017,LP,98_LP,2.189332,98,LP,,,,,,
PHV63/PHN82,10,207,3,73.35006171,4.60204785,4/6/2017,LP,98_LP,1.66466,98,LP,,,,,,
PHV63/PHP60,11,199,3,63.21660557,3.966265834,4/6/2017,LP,98_LP,1.92724,98,LP,,,,,,
PHV63/PHR03,9,215,3,80.20458331,5.032106606,4/6/2017,LP,98_LP,2.145285,98,LP,,,,,,
PHV63/PHR55,10,217,3,95.92771347,6.018589721,4/6/2017,LP,98_LP,1.795093,98,LP,,,,,,
PHV63/PHR63,11,221,3,81.79654574,5.131987739,4/6/2017,LP,98_LP,1.800397,98,LP,,,,,,
PHV63/PHW30,10,223,3,95.96036865,6.020638536,4/6/2017,LP,98_LP,2.035463,98,LP,,,,,,
PHV63/PHW53,11,235,3,104.4142979,6.551045545,4/6/2017,LP,98_LP,1.755424,98,LP,,,,,,
PHV63/PHZ51,10,247,3,82.09867286,5.150943463,4/6/2017,LP,98_LP,1.805238,98,LP,,,,,,
PHV63/Q381,10,219,3,80.90378057,5.075974862,4/6/2017,LP,98_LP,1.665417,98,LP,,,,,,
PHW52/LH185,10,241,3,82.59496053,5.182080991,4/6/2017,LP,98_LP,1.856216,98,LP,,,,,,
PHW52/LH210,9,249,3,112.3175635,7.046903432,4/6/2017,LP,98_LP,2.031904,98,LP,,,,,,
PHW52/NK787,10,231,3,112.6755556,7.069364172,4/6/2017,LP,98_LP,1.985943,98,LP,,,,,,
PHW52/PHJ65,11,207,3,68.03005225,4.268265743,4/6/2017,LP,98_LP,1.88158,98,LP,,,,,,
PHW52/PHM49,8,217,3,72.86547153,4.571644232,4/6/2017,LP,98_LP,1.590338,98,LP,,,,,,
PHW52/PHM57,9,235,3,76.70427061,4.812493887,4/6/2017,LP,98_LP,1.772637,98,LP,,,,,,
PHW52/PHN47,9,219,3,88.23580274,5.535992428,4/6/2017,LP,98_LP,1.918261,98,LP,,,,,,
PHW52/PHN82,7,247,3,74.54890255,4.677264186,4/6/2017,LP,98_LP,1.761,98,LP,,,,,,
PHW52/PHN82,10,237,3,85.49427857,5.363986773,4/6/2017,LP,98_LP,1.540338,98,LP,,,,,,
PHW52/PHP60,9,209,3,91.40423712,5.734782808,4/6/2017,LP,98_LP,1.726765,98,LP,,,,,,
PHW52/PHR03,10,249,3,81.01176196,5.08274971,4/6/2017,LP,98_LP,1.885002,98,LP,,,,,,
PHW52/PHR55,10,215,3,96.95787043,6.083222682,4/6/2017,LP,98_LP,1.8085,98,LP,,,,,,
PHW52/PHR63,9,203,3,88.17812278,5.532373536,4/6/2017,LP,98_LP,1.65128,98,LP,,,,,,
PHW52/PHW30,9,237,3,93.24655843,5.850371679,4/6/2017,LP,98_LP,1.965623,98,LP,,,,,,
PHW52/PHW53,10,213,3,92.38913761,5.796576337,4/6/2017,LP,98_LP,1.736912,98,LP,,,,,,
PHW52/PHZ51,9,229,3,98.70767118,6.193006731,4/6/2017,LP,98_LP,1.747026,98,LP,,,,,,
PHW52/Q381,9,231,3,70.39684929,4.416760686,4/6/2017,LP,98_LP,1.744891,98,LP,,,,,,
REV28HR20 (2016),7,223,3,166.6557299,10.45612813,4/6/2017,LP,98_LP,1.960107,98,LP,,,,,,
TX204/PHB47,6,211,3,95.2154482,5.973901568,4/6/2017,LP,98_LP,1.7793,98,LP,,,,,,
TX303/TX777,6,203,3,118.9561371,7.463413422,4/6/2017,LP,98_LP,2.268,98,LP,,,,,,
TX714/PHZ51,7,233,3,96.64417176,6.063540949,4/6/2017,LP,98_LP,1.75196,98,LP,,,,,,
TX714/TX775,6,209,3,119.2824519,7.483886701,4/6/2017,LP,98_LP,1.88861,98,LP,,,,,,
TX714/TX777,6,205,3,95.81661325,6.011619195,4/6/2017,LP,98_LP,2.205094,98,LP,,,,,,
TX714/TX779,6,221,3,119.7792211,7.51505444,4/6/2017,LP,98_LP,1.877,98,LP,,,,,,
TX740/LH195,7,195,3,130.9346186,8.214953959,4/6/2017,LP,98_LP,1.8397,98,LP,,,,,,
TX770/LH195,6,197,3,68.93623359,4.325120363,4/6/2017,LP,98_LP,2.142639,98,LP,,,,,,
TX772W/LH195,8,195,3,99.69017143,6.254649667,4/6/2017,LP,98_LP,1.6729,98,LP,,,,,,
VA35/LH195,8,207,3,92.73799543,5.818463986,4/6/2017,LP,98_LP,1.6824,98,LP,,,,,,
W10001_0022/PHB47,7,235,3,68.8784351,4.321494035,4/6/2017,LP,98_LP,,98,LP,,,,,,
W10004_0216/PHZ51,7,215,3,94.90390531,5.95435509,4/6/2017,LP,98_LP,1.95086,98,LP,,,,,,
W10005_0107/PHB47,7,201,3,99.354189,6.233569831,4/6/2017,LP,98_LP,1.47405,98,LP,,,,,,
W37A/PHB47,8,249,3,86.11758661,5.403093672,4/6/2017,LP,98_LP,1.417688,98,LP,,,,,,
WF9/H95,8,225,3,78.60493861,4.931743481,4/6/2017,LP,98_LP,1.406259,98,LP,,,,,,
2369/3IIH6,16,219,4,116.5790057,7.314270091,4/6/2017,LP,98_LP,1.813,98,LP,,,,,,
2369/LH123HT,15,215,4,110.9908652,6.963665204,4/6/2017,LP,98_LP,1.982992,98,LP,,,,,,
2369/LH123HT,17,209,4,102.8901276,6.455417749,4/6/2017,LP,98_LP,2.04994,98,LP,,,,,,
2369/LH123HT,17,231,4,109.9087251,6.895770779,4/6/2017,LP,98_LP,2.0636,98,LP,,,,,,
2369/LH123HT,17,237,4,88.65315643,5.562177568,4/6/2017,LP,98_LP,1.92831,98,LP,,,,,,
2369/LH123HT,17,239,4,101.2872677,6.354852902,4/6/2017,LP,98_LP,1.966939,98,LP,,,,,,
2369/LH123HT,18,237,4,83.10134553,5.213852035,4/6/2017,LP,98_LP,1.868,98,LP,,,,,,
2369/LH123HT,18,223,4,97.3897219,6.110317425,4/6/2017,LP,98_LP,2.042898,98,LP,,,,,,
2369/LH123HT,19,195,4,85.00671771,5.333396773,4/6/2017,LP,98_LP,2.238407,98,LP,,,,,,
2369/LH123HT,20,195,4,2.952006083,0.185211477,4/6/2017,LP,98_LP,2.240901,98,LP,,,,,,
2369/LH123HT,19,211,4,99.35917469,6.233882638,4/6/2017,LP,98_LP,2.112,98,LP,,,,,,
2369/LH123HT,19,219,4,102.8772818,6.454611794,4/6/2017,LP,98_LP,1.949414,98,LP,,,,,,
2369/LH123HT,19,243,4,100.90311,6.330750507,4/6/2017,LP,98_LP,2.277906,98,LP,,,,,,
2369/LH123HT,20,247,4,94.50184206,5.929129286,4/6/2017,LP,98_LP,2.0873,98,LP,,,,,,
2369/LH123HT,20,231,4,90.10000776,5.652954302,4/6/2017,LP,98_LP,1.807423,98,LP,,,,,,
2369/LH123HT,20,217,4,111.05985,6.967993372,4/6/2017,LP,98_LP,2.168615,98,LP,,,,,,
2369/PHN82,15,225,4,88.11239755,5.528249877,4/6/2017,LP,98_LP,1.924,98,LP,,,,,,
2369/PHZ51,12,235,4,81.15092431,5.091480879,4/6/2017,LP,98_LP,1.93011,98,LP,,,,,,
B14A/H95,16,213,4,93.48333814,5.865227448,4/6/2017,LP,98_LP,1.862813,98,LP,,,,,,
B14A/MO17,15,211,4,110.3871073,6.925784898,4/6/2017,LP,98_LP,2.073,98,LP,,,,,,
B14A/OH43,17,197,4,115.841086,7.267972353,4/6/2017,LP,98_LP,2.16798,98,LP,,,,,,
B37/H95,15,241,4,89.77578208,5.632612096,4/6/2017,LP,98_LP,1.702,98,LP,,,,,,
B37/MO17,16,207,4,107.0570638,6.716855021,4/6/2017,LP,98_LP,2.045696,98,LP,,,,,,
B37/OH43,16,201,4,90.44238343,5.674435255,4/6/2017,LP,98_LP,1.646098,98,LP,,,,,,
B73/MO17,17,199,4,127.8911155,8.024001877,4/6/2017,LP,98_LP,2.132474,98,LP,,,,,,
B73/PHM49,16,235,4,106.8155725,6.701703643,4/6/2017,LP,98_LP,1.9923,98,LP,,,,,,
B73/PHN82,15,239,4,111.19779,6.97664785,4/6/2017,LP,98_LP,1.844373,98,LP,,,,,,
B73/PHZ51,16,247,4,69.56647567,4.36466231,4/6/2017,LP,98_LP,1.77187,98,LP,,,,,,
B73/TX6252,11,247,4,66.03974547,4.143392133,4/6/2017,LP,98_LP,1.512904,98,LP,,,,,,
B73/TX775,11,243,4,104.7856987,6.574347564,4/6/2017,LP,98_LP,1.835577,98,LP,,,,,,
B73/TX777,12,233,4,76.71210845,4.81298564,4/6/2017,LP,98_LP,1.976195,98,LP,,,,,,
B73/TX779,11,249,4,86.32816365,5.416305462,4/6/2017,LP,98_LP,1.788287,98,LP,,,,,,
B97/PHB47,15,237,4,69.65209922,4.370034407,4/6/2017,LP,98_LP,1.491055,98,LP,,,,,,
CG44/CGR01,16,233,4,86.5291249,5.428913949,4/6/2017,LP,98_LP,0.826886,98,LP,,,,,,
CG60/LH162,17,203,4,77.22306429,4.845043462,4/6/2017,LP,98_LP,1.105807,98,LP,,,,,,
CGR03/CG108,16,249,4,85.34389286,5.35455144,4/6/2017,LP,98_LP,1.814941,98,LP,,,,,,
DKB 64-69 (2016),16,227,4,154.7844224,9.711311775,4/6/2017,LP,98_LP,1.846,98,LP,,,,,,
DKB 64-69 (2016),20,209,4,150.3788099,9.434899746,4/6/2017,LP,98_LP,1.974343,98,LP,,,,,,
DKB 64-69 (2016),15,249,4,157.6949564,9.893921256,4/6/2017,LP,98_LP,1.921215,98,LP,,,,,,
F42/H95,16,225,4,99.4422128,6.239092522,4/6/2017,LP,98_LP,1.8466,98,LP,,,,,,
F42/MO17,15,217,4,111.2426983,6.979465436,4/6/2017,LP,98_LP,1.919,98,LP,,,,,,
F42/OH43,16,239,4,83.19604408,5.219793506,4/6/2017,LP,98_LP,1.952824,98,LP,,,,,,
G6611 VTTP (2017),18,195,4,119.1173388,7.473527356,4/6/2017,LP,98_LP,2.387124,98,LP,,,,,,
G6611 VTTP (2017),20,205,4,144.6749464,9.0770343,4/6/2017,LP,98_LP,2.018921,98,LP,,,,,,
G7601VTTP (2017),15,223,4,147.884585,9.278409869,4/6/2017,LP,98_LP,2.010766,98,LP,,,,,,
G7601VTTP (2017),20,203,4,121.7819069,7.640704723,4/6/2017,LP,98_LP,1.97916,98,LP,,,,,,
GEMN-0260/3IIH6,16,205,4,110.3976787,6.92644816,4/6/2017,LP,98_LP,1.6867,98,LP,,,,,,
GEMN-0268/3IIH6,16,237,4,124.8533907,7.833412334,4/6/2017,LP,98_LP,2.131,98,LP,,,,,,
LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,12,239,4,157.3451207,9.871972255,4/6/2017,LP,98_LP,2.147488,98,LP,,,,,,
LH195/LH123HT,12,215,4,141.213008,8.859829218,4/6/2017,LP,98_LP,2.011998,98,LP,,,,,,
LH195/LH185,14,229,4,110.1800417,6.912793421,4/6/2017,LP,98_LP,1.916448,98,LP,,,,,,
LH195/LH210,14,203,4,126.2730615,7.922483736,4/6/2017,LP,98_LP,1.91785,98,LP,,,,,,
LH195/LH82,15,247,4,92.22240949,5.786115667,4/6/2017,LP,98_LP,1.741306,98,LP,,,,,,
LH195/NK787,16,195,4,119.2211864,7.480042848,4/6/2017,LP,98_LP,1.95413,98,LP,,,,,,
LH195/PHJ65,15,201,4,106.8852537,6.706075502,4/6/2017,LP,98_LP,2.28996,98,LP,,,,,,
LH195/PHM49,14,223,4,84.79158465,5.319899134,4/6/2017,LP,98_LP,1.8509,98,LP,,,,,,
LH195/PHM57,14,219,4,100.0512898,6.27730655,4/6/2017,LP,98_LP,1.95961,98,LP,,,,,,
LH195/PHN37,16,231,4,107.6650592,6.755001189,4/6/2017,LP,98_LP,1.5776,98,LP,,,,,,
LH195/PHN47,14,215,4,123.179857,7.728413347,4/6/2017,LP,98_LP,2.03,98,LP,,,,,,
LH195/PHN82,13,213,4,120.4478449,7.557004488,4/6/2017,LP,98_LP,2.199,98,LP,,,,,,
LH195/PHP60,13,239,4,94.37545139,5.921199423,4/6/2017,LP,98_LP,1.804,98,LP,,,,,,
LH195/PHR03,13,223,4,97.19410935,6.098044521,4/6/2017,LP,98_LP,2.081475,98,LP,,,,,,
LH195/PHR55,13,245,4,101.2567757,6.352939807,4/6/2017,LP,98_LP,2.065,98,LP,,,,,,
LH195/PHR63,14,245,4,83.18633939,5.219184624,4/6/2017,LP,98_LP,1.799814,98,LP,,,,,,
LH195/PHW30,12,199,4,82.8071081,5.195391318,4/6/2017,LP,98_LP,2.133524,98,LP,,,,,,
LH195/PHW53,13,241,4,94.41704082,5.923808781,4/6/2017,LP,98_LP,1.789859,98,LP,,,,,,
LH195/PHZ51,12,229,4,85.73808122,5.379283168,4/6/2017,LP,98_LP,2.0608,98,LP,,,,,,
LH195/PHZ51,13,249,4,97.25781214,6.10204129,4/6/2017,LP,98_LP,2.013,98,LP,,,,,,
LH195/Q381,12,207,4,87.97719857,5.519767374,4/6/2017,LP,98_LP,1.743343,98,LP,,,,,,
LH198/PHN37,15,231,4,116.5444837,7.312104147,4/6/2017,LP,98_LP,1.574281,98,LP,,,,,,
LH198/PHZ51,15,245,4,94.78913804,5.94715449,4/6/2017,LP,98_LP,2.067006,98,LP,,,,,,
LH212HT/LH195,15,229,4,129.2329783,8.10819154,4/6/2017,LP,98_LP,2.002581,98,LP,,,,,,
LH216/LH195,16,241,4,126.3699306,7.928561392,4/6/2017,LP,98_LP,2.112826,98,LP,,,,,,
LH74/PHN82,16,203,4,101.5742748,6.37285998,4/6/2017,LP,98_LP,1.58,98,LP,,,,,,
NILASQ4G11I01S3/LH123HT,19,221,4,104.6083029,6.563217589,4/6/2017,LP,98_LP,1.975,98,LP,,,,,,
NILASQ4G11I02S2/LH123HT,19,209,4,130.0618629,8.160196492,4/6/2017,LP,98_LP,2.22727,98,LP,,,,,,
NILASQ4G11I03S2/LH123HT,19,217,4,73.61608886,4.618738628,4/6/2017,LP,98_LP,2.019391,98,LP,,,,,,
NILASQ4G11I04S2/LH123HT,19,233,4,89.89493498,5.640087855,4/6/2017,LP,98_LP,2.143,98,LP,,,,,,
NILASQ4G11I05S2/LH123HT,19,215,4,118.0949826,7.409383824,4/6/2017,LP,98_LP,2.013493,98,LP,,,,,,
NILASQ4G11I06S3/LH123HT,19,229,4,109.904458,6.895503057,4/6/2017,LP,98_LP,2.127,98,LP,,,,,,
NILASQ4G11I07S3/LH123HT,19,213,4,104.8360965,6.577509562,4/6/2017,LP,98_LP,2.179271,98,LP,,,,,,
NILASQ4G11I08S3/LH123HT,19,227,4,111.5409806,6.99817993,4/6/2017,LP,98_LP,2.08868,98,LP,,,,,,
NILASQ4G11I09S2/LH123HT,19,225,4,96.21299443,6.036488501,4/6/2017,LP,98_LP,2.120704,98,LP,,,,,,
NILASQ4G11I10S2/LH123HT,19,207,4,101.9334003,6.395391834,4/6/2017,LP,98_LP,2.1244,98,LP,,,,,,
NILASQ4G11I11S2/LH123HT,19,223,4,103.1340636,6.470722509,4/6/2017,LP,98_LP,2.00722,98,LP,,,,,,
NILASQ4G11I12S3/LH123HT,19,231,4,104.9572348,6.585109886,4/6/2017,LP,98_LP,2.21495,98,LP,,,,,,
NILASQ4G21I01S2/LH123HT,18,207,4,103.3658946,6.485267795,4/6/2017,LP,98_LP,2.20687,98,LP,,,,,,
NILASQ4G21I02S2/LH123HT,19,205,4,100.5532225,6.308798252,4/6/2017,LP,98_LP,2.022456,98,LP,,,,,,
NILASQ4G21I03S2/LH123HT,18,199,4,113.4301067,7.116705374,4/6/2017,LP,98_LP,2.364331,98,LP,,,,,,
NILASQ4G21I04S2/LH123HT,18,209,4,117.8235031,7.392350957,4/6/2017,LP,98_LP,2.168782,98,LP,,,,,,
NILASQ4G21I05S2/LH123HT,19,201,4,145.7306023,9.143267084,4/6/2017,LP,98_LP,2.085056,98,LP,,,,,,
NILASQ4G21I06S2/LH123HT,19,199,4,69.21155057,4.342393994,4/6/2017,LP,98_LP,2.252455,98,LP,,,,,,
NILASQ4G21I07S2/LH123HT,18,197,4,107.6565398,6.754466675,4/6/2017,LP,98_LP,2.262241,98,LP,,,,,,
NILASQ4G21I08S2/LH123HT,18,203,4,126.9462857,7.964722422,4/6/2017,LP,98_LP,2.262133,98,LP,,,,,,
NILASQ4G21I09S2/LH123HT,19,197,4,88.55748,5.556174744,4/6/2017,LP,98_LP,2.124111,98,LP,,,,,,
NILASQ4G21I10S2/LH123HT,18,205,4,90.56592196,5.682186172,4/6/2017,LP,98_LP,2.127407,98,LP,,,,,,
NILASQ4G21I11S2/LH123HT,19,203,4,104.1118226,6.532067976,4/6/2017,LP,98_LP,2.054005,98,LP,,,,,,
NILASQ4G21I12S2/LH123HT,18,201,4,98.51912602,6.18117724,4/6/2017,LP,98_LP,2.307213,98,LP,,,,,,
NILASQ4G31I01S2/LH123HT,20,233,4,83.15555106,5.217252938,4/6/2017,LP,98_LP,1.99692,98,LP,,,,,,
NILASQ4G31I02S3/LH123HT,20,237,4,93.55010051,5.869416178,4/6/2017,LP,98_LP,2.215477,98,LP,,,,,,
NILASQ4G31I03S2/LH123HT,20,215,4,117.0763676,7.345475014,4/6/2017,LP,98_LP,2.17502,98,LP,,,,,,
NILASQ4G31I04S2/LH123HT,20,235,4,100.0359549,6.276344425,4/6/2017,LP,98_LP,2.027649,98,LP,,,,,,
NILASQ4G31I05S3/LH123HT,20,213,4,127.1927553,7.980186143,4/6/2017,LP,98_LP,2.16284,98,LP,,,,,,
NILASQ4G31I06S2/LH123HT,20,211,4,121.6276097,7.631023978,4/6/2017,LP,98_LP,2.139977,98,LP,,,,,,
NILASQ4G31I07S3/LH123HT,20,229,4,117.6942084,7.384238894,4/6/2017,LP,98_LP,1.9674,98,LP,,,,,,
NILASQ4G31I08S2/LH123HT,20,225,4,104.0342517,6.527201111,4/6/2017,LP,98_LP,2.276225,98,LP,,,,,,
NILASQ4G31I09S2/LH123HT,20,223,4,93.50196227,5.866395942,4/6/2017,LP,98_LP,2.021697,98,LP,,,,,,
NILASQ4G31I11S3/LH123HT,20,221,4,103.2555426,6.478344213,4/6/2017,LP,98_LP,2.019562,98,LP,,,,,,
NILASQ4G31I12S2/LH123HT,20,219,4,108.4482872,6.804141611,4/6/2017,LP,98_LP,2.014065,98,LP,,,,,,
NILASQ4G41I01S2/LH123HT,17,229,4,113.0288213,7.091528374,4/6/2017,LP,98_LP,2.300158,98,LP,,,,,,
NILASQ4G41I02S3/LH123HT,17,221,4,96.92591902,6.081218022,4/6/2017,LP,98_LP,2.02305,98,LP,,,,,,
NILASQ4G41I03S2/LH123HT,17,215,4,86.51531608,5.428047571,4/6/2017,LP,98_LP,2.072785,98,LP,,,,,,
NILASQ4G41I04S3/LH123HT,17,219,4,114.0806175,7.157518999,4/6/2017,LP,98_LP,2.01,98,LP,,,,,,
NILASQ4G41I05S3/LH123HT,17,211,4,109.3755967,6.862321826,4/6/2017,LP,98_LP,2.159953,98,LP,,,,,,
NILASQ4G41I06S3/LH123HT,17,225,4,118.2081497,7.416484029,4/6/2017,LP,98_LP,2.14382,98,LP,,,,,,
NILASQ4G41I07S2/LH123HT,17,207,4,124.4425636,7.807636678,4/6/2017,LP,98_LP,2.230071,98,LP,,,,,,
NILASQ4G41I08S2/LH123HT,17,233,4,100.1303941,6.282269628,4/6/2017,LP,98_LP,1.920721,98,LP,,,,,,
NILASQ4G41I09S2/LH123HT,17,227,4,103.783515,6.511469668,4/6/2017,LP,98_LP,2.232348,98,LP,,,,,,
NILASQ4G41I10S2/LH123HT,17,213,4,105.0236045,6.589273982,4/6/2017,LP,98_LP,2.234,98,LP,,,,,,
NILASQ4G41I11S2/LH123HT,17,217,4,108.212078,6.789321632,4/6/2017,LP,98_LP,2.163194,98,LP,,,,,,
NILASQ4G41I12S3/LH123HT,17,223,4,105.038369,6.590200317,4/6/2017,LP,98_LP,1.993272,98,LP,,,,,,
NILASQ4G51I01S2/LH123HT,18,217,4,100.5429103,6.308151258,4/6/2017,LP,98_LP,2.08618,98,LP,,,,,,
NILASQ4G51I02S3/LH123HT,18,225,4,103.9568068,6.522342147,4/6/2017,LP,98_LP,2.154714,98,LP,,,,,,
NILASQ4G51I03S2/LH123HT,18,235,4,92.32328645,5.792444777,4/6/2017,LP,98_LP,2.023054,98,LP,,,,,,
NILASQ4G51I04S3/LH123HT,18,211,4,86.62252702,5.43477408,4/6/2017,LP,98_LP,2.012285,98,LP,,,,,,
NILASQ4G51I05S3/LH123HT,18,227,4,103.924322,6.520304022,4/6/2017,LP,98_LP,1.9916,98,LP,,,,,,
NILASQ4G51I06S2/LH123HT,18,213,4,91.30435286,5.728515981,4/6/2017,LP,98_LP,2.05,98,LP,,,,,,
NILASQ4G51I07S3/LH123HT,18,215,4,95.15267143,5.969962897,4/6/2017,LP,98_LP,1.876304,98,LP,,,,,,
NILASQ4G51I08S3/LH123HT,18,229,4,93.48415304,5.865278575,4/6/2017,LP,98_LP,1.9485,98,LP,,,,,,
NILASQ4G51I09S3/LH123HT,18,233,4,90.36009355,5.669272316,4/6/2017,LP,98_LP,2.06858,98,LP,,,,,,
NILASQ4G51I10S2/LH123HT,18,221,4,97.97417412,6.146986476,4/6/2017,LP,98_LP,2.04412,98,LP,,,,,,
NILASQ4G51I11S2/LH123HT,18,219,4,84.14123682,5.279095735,4/6/2017,LP,98_LP,2.01676,98,LP,,,,,,
NILASQ4G51I12S2/LH123HT,18,231,4,103.91238,6.519554773,4/6/2017,LP,98_LP,2.207937,98,LP,,,,,,
NILASQ4G61I01S2/LH123HT,19,239,4,102.984715,6.461352248,4/6/2017,LP,98_LP,2.075454,98,LP,,,,,,
NILASQ4G61I02S3/LH123HT,19,249,4,114.5633927,7.187808742,4/6/2017,LP,98_LP,2.134,98,LP,,,,,,
NILASQ4G61I03S3/LH123HT,19,247,4,101.2883271,6.354919368,4/6/2017,LP,98_LP,2.207,98,LP,,,,,,
NILASQ4G61I04S3/LH123HT,19,241,4,100.2026978,6.286806025,4/6/2017,LP,98_LP,2.046876,98,LP,,,,,,
NILASQ4G61I05S3/LH123HT,20,243,4,98.19219637,6.160665384,4/6/2017,LP,98_LP,2.25656,98,LP,,,,,,
NILASQ4G61I06S3/LH123HT,20,249,4,102.0662805,6.403728857,4/6/2017,LP,98_LP,2.13146,98,LP,,,,,,
NILASQ4G61I07S3/LH123HT,20,245,4,86.37879845,5.419482334,4/6/2017,LP,98_LP,2.023744,98,LP,,,,,,
NILASQ4G61I08S2/LH123HT,19,237,4,104.0111753,6.525753275,4/6/2017,LP,98_LP,2.020115,98,LP,,,,,,
NILASQ4G61I09S2/LH123HT,19,235,4,112.0685011,7.031277033,4/6/2017,LP,98_LP,2.125994,98,LP,,,,,,
NILASQ4G61I10S3/LH123HT,20,239,4,112.9282925,7.085221109,4/6/2017,LP,98_LP,2.108615,98,LP,,,,,,
NILASQ4G61I11S2/LH123HT,20,241,4,111.6221518,7.003272686,4/6/2017,LP,98_LP,2.190475,98,LP,,,,,,
NILASQ4G61I12S2/LH123HT,19,245,4,71.40575963,4.480060615,4/6/2017,LP,98_LP,2.180573,98,LP,,,,,,
NILASQ4G71I01S2/LH123HT,18,249,4,95.83377796,6.012696124,4/6/2017,LP,98_LP,2.137587,98,LP,,,,,,
NILASQ4G71I02S2/LH123HT,17,245,4,96.86160876,6.077183139,4/6/2017,LP,98_LP,2.055,98,LP,,,,,,
NILASQ4G71I03S2/LH123HT,17,241,4,97.61267057,6.124305423,4/6/2017,LP,98_LP,2.002,98,LP,,,,,,
NILASQ4G71I04S2/LH123HT,17,235,4,98.37267404,6.171988713,4/6/2017,LP,98_LP,2.016345,98,LP,,,,,,
